game_id	batter	local_date	rolling_avg
12560	429666	2011-05-24 19:05:00	0.3333
12560	430945	2011-05-24 19:05:00	0.0000
12560	429712	2011-05-24 19:05:00	0.3333
12560	488671	2011-05-24 19:05:00	0.0000
12560	446308	2011-05-24 19:05:00	0.6667
12560	448602	2011-05-24 19:05:00	0.0000
12560	457706	2011-05-24 19:05:00	0.2500
12560	453269	2011-05-24 19:05:00	0.2500
12560	455976	2011-05-24 19:05:00	0.7500
12560	457706	2011-05-23 19:05:00	0.2500
12560	488671	2011-05-23 19:05:00	0.0000
12560	453269	2011-05-23 19:05:00	0.2500
12560	276346	2011-05-23 19:05:00	0.2500
12560	408234	2011-05-23 19:05:00	0.0000
12560	425509	2011-05-23 19:05:00	0.2500
12560	400121	2011-05-23 19:05:00	0.0000
12560	408234	2011-05-22 13:35:00	0.0000
12560	400121	2011-05-22 13:35:00	0.0000
12560	276346	2011-05-22 13:35:00	0.2500
12560	425509	2011-05-22 13:35:00	0.2500
12560	115223	2011-05-22 13:35:00	0.0000
12560	430945	2011-05-22 13:35:00	0.0000
12560	429666	2011-05-22 13:35:00	0.3333
12560	429712	2011-05-22 13:35:00	0.3333
12560	448602	2011-05-22 13:35:00	0.0000
12560	446308	2011-05-22 13:35:00	0.6667
12560	455976	2011-05-22 13:35:00	0.7500
12560	457706	2011-05-22 13:35:00	0.2500
12560	276346	2011-05-21 19:05:00	0.2500
12560	425509	2011-05-21 19:05:00	0.2500
12560	400121	2011-05-21 19:05:00	0.0000
12560	408234	2011-05-21 19:05:00	0.0000
12560	457706	2011-05-21 19:05:00	0.2500
12560	453269	2011-05-21 19:05:00	0.2500
12560	488671	2011-05-21 19:05:00	0.0000
12560	115223	2011-05-21 16:05:00	0.0000
12560	429666	2011-05-21 16:05:00	0.3333
12560	430945	2011-05-21 16:05:00	0.0000
12560	448602	2011-05-21 16:05:00	0.0000
12560	446308	2011-05-21 16:05:00	0.6667
12560	455976	2011-05-21 16:05:00	0.7500
12560	400121	2011-05-20 19:05:00	0.0000
12560	408234	2011-05-20 19:05:00	0.0000
12560	115223	2011-05-20 19:05:00	0.0000
12560	430945	2011-05-20 19:05:00	0.0000
12560	429666	2011-05-20 19:05:00	0.3333
12560	429712	2011-05-20 19:05:00	0.3333
12560	446308	2011-05-20 19:05:00	0.6667
12560	448602	2011-05-20 19:05:00	0.0000
12560	453269	2011-05-20 19:05:00	0.2500
12560	455976	2011-05-20 19:05:00	0.7500
12560	457706	2011-05-20 19:05:00	0.2500
12560	453269	2011-05-19 19:10:00	0.2500
12560	457706	2011-05-19 19:10:00	0.2500
12560	488671	2011-05-19 19:10:00	0.0000
12560	408234	2011-05-19 19:10:00	0.0000
12560	400121	2011-05-19 19:10:00	0.0000
12560	276346	2011-05-19 19:10:00	0.2500
12560	425509	2011-05-19 19:10:00	0.2500
12560	455976	2011-05-19 19:05:00	0.7500
12560	448602	2011-05-19 19:05:00	0.0000
12560	115223	2011-05-19 19:05:00	0.0000
12560	429712	2011-05-19 19:05:00	0.3333
12560	430945	2011-05-19 19:05:00	0.0000
12560	429666	2011-05-19 19:05:00	0.3333
12560	425509	2011-05-18 19:10:00	0.2500
12560	400121	2011-05-18 19:10:00	0.0000
12560	408234	2011-05-18 19:10:00	0.0000
12560	276346	2011-05-18 19:10:00	0.2500
12560	453269	2011-05-18 19:10:00	0.2500
12560	488671	2011-05-18 19:10:00	0.0000
12560	457706	2011-05-18 19:10:00	0.2500
12560	448602	2011-05-18 19:05:00	0.0000
12560	446308	2011-05-18 19:05:00	0.6667
12560	455976	2011-05-18 19:05:00	0.7500
12560	115223	2011-05-18 19:05:00	0.0000
12560	430945	2011-05-18 19:05:00	0.0000
12560	429666	2011-05-18 19:05:00	0.3333
12560	429712	2011-05-18 19:05:00	0.3333
12560	429666	2011-05-16 19:10:00	0.3333
12560	430945	2011-05-16 19:10:00	0.0000
12560	117601	2011-05-16 19:10:00	0.3333
12560	115223	2011-05-16 19:10:00	0.0000
12560	406878	2011-05-16 19:10:00	0.2500
12560	446308	2011-05-16 19:10:00	0.6667
12560	448602	2011-05-16 19:10:00	0.0000
12560	455976	2011-05-16 19:10:00	0.7500
12560	457706	2011-05-16 19:05:00	0.2500
12560	453269	2011-05-16 19:05:00	0.2500
12560	488671	2011-05-16 19:05:00	0.0000
12560	425509	2011-05-16 19:05:00	0.2500
12560	408234	2011-05-16 19:05:00	0.0000
12560	276346	2011-05-16 19:05:00	0.2500
12560	400121	2011-05-16 19:05:00	0.0000
12560	430945	2011-05-15 13:40:00	0.0000
12560	429666	2011-05-15 13:40:00	0.3333
12560	429712	2011-05-15 13:40:00	0.3333
12560	117601	2011-05-15 13:40:00	0.3333
12560	115223	2011-05-15 13:40:00	0.0000
12560	406878	2011-05-15 13:40:00	0.2500
12560	455976	2011-05-15 13:40:00	0.7500
12560	448602	2011-05-15 13:40:00	0.0000
12560	446308	2011-05-15 13:40:00	0.6667
12560	400121	2011-05-14 16:10:00	0.0000
12560	425509	2011-05-14 16:10:00	0.2500
12560	408234	2011-05-14 16:10:00	0.0000
12560	406878	2011-05-14 16:10:00	0.2500
12560	276346	2011-05-14 16:10:00	0.2500
12560	117601	2011-05-14 16:10:00	0.3333
12560	115223	2011-05-14 16:10:00	0.0000
12560	448602	2011-05-14 16:10:00	0.0000
12560	457706	2011-05-14 16:10:00	0.2500
12560	455976	2011-05-14 16:10:00	0.7500
12560	453269	2011-05-14 16:10:00	0.2500
12560	430945	2011-05-14 16:10:00	0.0000
12560	429666	2011-05-14 16:10:00	0.3333
12560	429712	2011-05-14 16:10:00	0.3333
12560	406878	2011-05-13 19:10:00	0.2500
12560	117601	2011-05-13 19:10:00	0.3333
12560	455976	2011-05-13 19:10:00	0.7500
12560	446308	2011-05-13 19:10:00	0.6667
12560	448602	2011-05-13 19:10:00	0.0000
12560	430945	2011-05-13 19:10:00	0.0000
12560	429712	2011-05-13 19:10:00	0.3333
12560	429666	2011-05-13 19:10:00	0.3333
12560	276346	2011-05-13 19:05:00	0.2500
12560	408234	2011-05-13 19:05:00	0.0000
12560	425509	2011-05-13 19:05:00	0.2500
12560	400121	2011-05-13 19:05:00	0.0000
12560	488671	2011-05-13 19:05:00	0.0000
12560	453269	2011-05-13 19:05:00	0.2500
12560	457706	2011-05-13 19:05:00	0.2500
12560	446308	2011-05-12 19:05:00	0.6667
12560	448602	2011-05-12 19:05:00	0.0000
12560	455976	2011-05-12 19:05:00	0.7500
12560	117601	2011-05-12 19:05:00	0.3333
12560	115223	2011-05-12 19:05:00	0.0000
12560	430945	2011-05-12 19:05:00	0.0000
12560	429712	2011-05-12 19:05:00	0.3333
12560	429666	2011-05-12 19:05:00	0.3333
12560	406878	2011-05-12 19:05:00	0.2500
12560	429666	2011-05-11 19:05:00	0.3333
12560	430945	2011-05-11 19:05:00	0.0000
12560	429712	2011-05-11 19:05:00	0.3333
12560	117601	2011-05-11 19:05:00	0.3333
12560	115223	2011-05-11 19:05:00	0.0000
12560	406878	2011-05-11 19:05:00	0.2500
12560	446308	2011-05-11 19:05:00	0.6667
12560	408234	2011-05-11 12:10:00	0.0000
12560	425509	2011-05-11 12:10:00	0.2500
12560	276346	2011-05-11 12:10:00	0.2500
12560	400121	2011-05-11 12:10:00	0.0000
12560	453269	2011-05-11 12:10:00	0.2500
12560	488671	2011-05-11 12:10:00	0.0000
12560	457706	2011-05-11 12:10:00	0.2500
12560	488671	2011-05-10 19:10:00	0.0000
12560	453269	2011-05-10 19:10:00	0.2500
12560	457706	2011-05-10 19:10:00	0.2500
12560	120044	2011-05-10 19:10:00	0.2500
12560	408234	2011-05-10 19:10:00	0.0000
12560	400121	2011-05-10 19:10:00	0.0000
12560	276346	2011-05-10 19:10:00	0.2500
12560	425509	2011-05-10 19:10:00	0.2500
12560	430945	2011-05-10 19:05:00	0.0000
12560	429712	2011-05-10 19:05:00	0.3333
12560	429666	2011-05-10 19:05:00	0.3333
12560	115223	2011-05-10 19:05:00	0.0000
12560	117601	2011-05-10 19:05:00	0.3333
12560	406878	2011-05-10 19:05:00	0.2500
12560	455976	2011-05-10 19:05:00	0.7500
12560	446308	2011-05-10 19:05:00	0.6667
12560	448602	2011-05-10 19:05:00	0.0000
12560	276346	2011-05-09 19:07:00	0.2500
12560	408234	2011-05-09 19:07:00	0.0000
12560	400121	2011-05-09 19:07:00	0.0000
12560	425509	2011-05-09 19:07:00	0.2500
12560	457706	2011-05-09 19:07:00	0.2500
12560	488671	2011-05-09 19:07:00	0.0000
12560	453269	2011-05-09 19:07:00	0.2500
12560	446308	2011-05-08 13:35:00	0.6667
12560	448602	2011-05-08 13:35:00	0.0000
12560	455976	2011-05-08 13:35:00	0.7500
12560	117601	2011-05-08 13:35:00	0.3333
12560	115223	2011-05-08 13:35:00	0.0000
12560	430945	2011-05-08 13:35:00	0.0000
12560	429712	2011-05-08 13:35:00	0.3333
12560	406878	2011-05-08 13:35:00	0.2500
12560	400121	2011-05-08 13:07:00	0.0000
12560	425509	2011-05-08 13:07:00	0.2500
12560	408234	2011-05-08 13:07:00	0.0000
12560	276346	2011-05-08 13:07:00	0.2500
12560	120044	2011-05-08 13:07:00	0.2500
12560	457706	2011-05-08 13:07:00	0.2500
12560	457706	2011-05-07 16:07:00	0.2500
12560	488671	2011-05-07 16:07:00	0.0000
12560	120044	2011-05-07 16:07:00	0.2500
12560	276346	2011-05-07 16:07:00	0.2500
12560	408234	2011-05-07 16:07:00	0.0000
12560	400121	2011-05-07 16:07:00	0.0000
12560	425509	2011-05-07 16:07:00	0.2500
12560	430945	2011-05-07 13:10:00	0.0000
12560	429712	2011-05-07 13:10:00	0.3333
12560	117601	2011-05-07 13:10:00	0.3333
12560	115223	2011-05-07 13:10:00	0.0000
12560	406878	2011-05-07 13:10:00	0.2500
12560	448602	2011-05-07 13:10:00	0.0000
12560	446308	2011-05-07 13:10:00	0.6667
12560	455976	2011-05-07 13:10:00	0.7500
12560	457706	2011-05-06 19:07:00	0.2500
12560	488671	2011-05-06 19:07:00	0.0000
12560	453269	2011-05-06 19:07:00	0.2500
12560	120044	2011-05-06 19:07:00	0.2500
12560	408234	2011-05-06 19:07:00	0.0000
12560	276346	2011-05-06 19:07:00	0.2500
12560	400121	2011-05-06 19:07:00	0.0000
12560	425509	2011-05-06 19:07:00	0.2500
12560	406878	2011-05-06 19:05:00	0.2500
12560	117601	2011-05-06 19:05:00	0.3333
12560	115223	2011-05-06 19:05:00	0.0000
12560	455976	2011-05-06 19:05:00	0.7500
12560	446308	2011-05-06 19:05:00	0.6667
12560	448602	2011-05-06 19:05:00	0.0000
12560	430945	2011-05-06 19:05:00	0.0000
12560	406878	2011-05-05 13:10:00	0.2500
12560	117601	2011-05-05 13:10:00	0.3333
12560	115223	2011-05-05 13:10:00	0.0000
12560	455976	2011-05-05 13:10:00	0.7500
12560	448602	2011-05-05 13:10:00	0.0000
12560	430945	2011-05-05 13:10:00	0.0000
12560	120044	2011-05-05 13:05:00	0.2500
12560	276346	2011-05-05 13:05:00	0.2500
12560	400121	2011-05-05 13:05:00	0.0000
12560	408234	2011-05-05 13:05:00	0.0000
12560	453269	2011-05-05 13:05:00	0.2500
12560	488671	2011-05-05 13:05:00	0.0000
12560	455976	2011-05-04 19:10:00	0.7500
12560	448602	2011-05-04 19:10:00	0.0000
12560	446308	2011-05-04 19:10:00	0.6667
12560	117601	2011-05-04 19:10:00	0.3333
12560	430945	2011-05-04 19:10:00	0.0000
12560	429712	2011-05-04 19:10:00	0.3333
12560	406878	2011-05-04 19:10:00	0.2500
12560	276346	2011-05-04 19:05:00	0.2500
12560	400121	2011-05-04 19:05:00	0.0000
12560	425509	2011-05-04 19:05:00	0.2500
12560	408234	2011-05-04 19:05:00	0.0000
12560	120044	2011-05-04 19:05:00	0.2500
12560	488671	2011-05-04 19:05:00	0.0000
12560	453269	2011-05-04 19:05:00	0.2500
12560	457706	2011-05-04 19:05:00	0.2500
12560	117601	2011-05-03 19:10:00	0.3333
12560	115223	2011-05-03 19:10:00	0.0000
12560	446308	2011-05-03 19:10:00	0.6667
12560	448602	2011-05-03 19:10:00	0.0000
12560	455976	2011-05-03 19:10:00	0.7500
12560	430945	2011-05-03 19:10:00	0.0000
12560	408234	2011-05-03 19:05:00	0.0000
12560	425509	2011-05-03 19:05:00	0.2500
12560	276346	2011-05-03 19:05:00	0.2500
12560	120044	2011-05-03 19:05:00	0.2500
12560	457706	2011-05-03 19:05:00	0.2500
12560	488671	2011-05-03 19:05:00	0.0000
12560	430945	2011-05-02 19:10:00	0.0000
12560	406878	2011-05-02 19:10:00	0.2500
12560	115223	2011-05-02 19:10:00	0.0000
12560	117601	2011-05-02 19:10:00	0.3333
12560	455976	2011-05-02 19:10:00	0.7500
12560	448602	2011-05-02 19:10:00	0.0000
12560	446308	2011-05-02 19:10:00	0.6667
12560	488671	2011-05-02 19:05:00	0.0000
12560	457706	2011-05-02 19:05:00	0.2500
12560	453269	2011-05-02 19:05:00	0.2500
12560	425509	2011-05-02 19:05:00	0.2500
12560	408234	2011-05-02 19:05:00	0.0000
12560	276346	2011-05-02 19:05:00	0.2500
12560	120044	2011-05-02 19:05:00	0.2500
12560	446308	2011-05-01 13:10:00	0.6667
12560	448602	2011-05-01 13:10:00	0.0000
12560	455976	2011-05-01 13:10:00	0.7500
12560	406878	2011-05-01 13:10:00	0.2500
12560	117601	2011-05-01 13:10:00	0.3333
12560	115223	2011-05-01 13:10:00	0.0000
12560	429712	2011-05-01 13:10:00	0.3333
12560	276346	2011-05-01 13:05:00	0.2500
12560	408234	2011-05-01 13:05:00	0.0000
12560	453269	2011-05-01 13:05:00	0.2500
12560	457706	2011-05-01 13:05:00	0.2500
12560	489242	2011-05-01 13:05:00	0.6667
12560	488671	2011-05-01 13:05:00	0.0000
12560	448602	2011-04-30 18:10:00	0.0000
12560	455976	2011-04-30 18:10:00	0.7500
12560	406878	2011-04-30 18:10:00	0.2500
12560	117601	2011-04-30 18:10:00	0.3333
12560	115223	2011-04-30 18:10:00	0.0000
12560	430945	2011-04-30 18:10:00	0.0000
12560	276346	2011-04-30 18:05:00	0.2500
12560	408234	2011-04-30 18:05:00	0.0000
12560	425509	2011-04-30 18:05:00	0.2500
12560	457706	2011-04-30 18:05:00	0.2500
12560	489242	2011-04-30 18:05:00	0.6667
12560	488671	2011-04-30 18:05:00	0.0000
12560	453269	2011-04-30 18:05:00	0.2500
12560	120044	2011-04-30 18:05:00	0.2500
12560	430945	2011-04-29 19:10:00	0.0000
12560	406878	2011-04-29 19:10:00	0.2500
12560	446308	2011-04-29 19:10:00	0.6667
12560	448602	2011-04-29 19:10:00	0.0000
12560	455976	2011-04-29 19:10:00	0.7500
12560	117601	2011-04-29 19:10:00	0.3333
12560	115223	2011-04-29 19:10:00	0.0000
12560	120044	2011-04-29 19:05:00	0.2500
12560	276346	2011-04-29 19:05:00	0.2500
12560	408234	2011-04-29 19:05:00	0.0000
12560	425509	2011-04-29 19:05:00	0.2500
12560	489242	2011-04-29 19:05:00	0.6667
12560	488671	2011-04-29 19:05:00	0.0000
12560	453269	2011-04-29 19:05:00	0.2500
12560	457706	2011-04-29 19:05:00	0.2500
12560	117601	2011-04-28 19:05:00	0.3333
12560	115223	2011-04-28 19:05:00	0.0000
12560	406878	2011-04-28 19:05:00	0.2500
12560	430945	2011-04-28 19:05:00	0.0000
12560	448602	2011-04-28 19:05:00	0.0000
12560	446308	2011-04-28 19:05:00	0.6667
12560	455976	2011-04-28 19:05:00	0.7500
12560	408234	2011-04-28 13:05:00	0.0000
12560	489242	2011-04-28 13:05:00	0.6667
12560	488671	2011-04-28 13:05:00	0.0000
12560	453269	2011-04-28 13:05:00	0.2500
12560	457706	2011-04-28 13:05:00	0.2500
12560	120044	2011-04-28 13:05:00	0.2500
12560	115223	2011-04-27 19:05:00	0.0000
12560	120044	2011-04-27 19:05:00	0.2500
12560	117601	2011-04-27 19:05:00	0.3333
12560	425509	2011-04-27 19:05:00	0.2500
12560	406878	2011-04-27 19:05:00	0.2500
12560	276346	2011-04-27 19:05:00	0.2500
12560	408234	2011-04-27 19:05:00	0.0000
12560	430945	2011-04-27 19:05:00	0.0000
12560	457706	2011-04-27 19:05:00	0.2500
12560	488671	2011-04-27 19:05:00	0.0000
12560	448602	2011-04-27 19:05:00	0.0000
12560	446308	2011-04-27 19:05:00	0.6667
12560	455976	2011-04-27 19:05:00	0.7500
12560	453269	2011-04-27 19:05:00	0.2500
12560	120044	2011-04-26 19:05:00	0.2500
12560	117601	2011-04-26 19:05:00	0.3333
12560	115223	2011-04-26 19:05:00	0.0000
12560	425509	2011-04-26 19:05:00	0.2500
12560	276346	2011-04-26 19:05:00	0.2500
12560	406878	2011-04-26 19:05:00	0.2500
12560	408234	2011-04-26 19:05:00	0.0000
12560	430945	2011-04-26 19:05:00	0.0000
12560	446308	2011-04-26 19:05:00	0.6667
12560	448602	2011-04-26 19:05:00	0.0000
12560	457706	2011-04-26 19:05:00	0.2500
12560	488671	2011-04-26 19:05:00	0.0000
12560	489242	2011-04-26 19:05:00	0.6667
12560	453269	2011-04-26 19:05:00	0.2500
12560	455976	2011-04-26 19:05:00	0.7500
12560	446308	2011-04-24 13:35:00	0.6667
12560	448602	2011-04-24 13:35:00	0.0000
12560	455976	2011-04-24 13:35:00	0.7500
12560	406878	2011-04-24 13:35:00	0.2500
12560	115223	2011-04-24 13:35:00	0.0000
12560	117601	2011-04-24 13:35:00	0.3333
12560	429712	2011-04-24 13:35:00	0.3333
12560	430945	2011-04-24 13:35:00	0.0000
12560	408234	2011-04-24 13:05:00	0.0000
12560	425509	2011-04-24 13:05:00	0.2500
12560	276346	2011-04-24 13:05:00	0.2500
12560	453269	2011-04-24 13:05:00	0.2500
12560	488671	2011-04-24 13:05:00	0.0000
12560	457706	2011-04-24 13:05:00	0.2500
12560	120044	2011-04-24 13:05:00	0.2500
12560	430945	2011-04-23 19:05:00	0.0000
12560	429712	2011-04-23 19:05:00	0.3333
12560	406878	2011-04-23 19:05:00	0.2500
12560	448602	2011-04-23 19:05:00	0.0000
12560	446308	2011-04-23 19:05:00	0.6667
12560	455976	2011-04-23 19:05:00	0.7500
12560	117601	2011-04-23 19:05:00	0.3333
12560	115223	2011-04-23 19:05:00	0.0000
12560	120044	2011-04-23 16:10:00	0.2500
12560	425509	2011-04-23 16:10:00	0.2500
12560	408234	2011-04-23 16:10:00	0.0000
12560	276346	2011-04-23 16:10:00	0.2500
12560	453269	2011-04-23 16:10:00	0.2500
12560	488671	2011-04-23 16:10:00	0.0000
12560	489242	2011-04-23 16:10:00	0.6667
12560	457706	2011-04-23 16:10:00	0.2500
12560	120044	2011-04-22 19:05:00	0.2500
12560	408234	2011-04-22 19:05:00	0.0000
12560	425509	2011-04-22 19:05:00	0.2500
12560	276346	2011-04-22 19:05:00	0.2500
12560	488671	2011-04-22 19:05:00	0.0000
12560	453269	2011-04-22 19:05:00	0.2500
12560	457706	2011-04-22 19:05:00	0.2500
12560	117601	2011-04-21 19:05:00	0.3333
12560	115223	2011-04-21 19:05:00	0.0000
12560	406878	2011-04-21 19:05:00	0.2500
12560	430945	2011-04-21 19:05:00	0.0000
12560	455976	2011-04-21 19:05:00	0.7500
12560	446308	2011-04-21 19:05:00	0.6667
12560	448602	2011-04-21 19:05:00	0.0000
12560	430945	2011-04-20 19:05:00	0.0000
12560	406878	2011-04-20 19:05:00	0.2500
12560	448602	2011-04-20 19:05:00	0.0000
12560	446308	2011-04-20 19:05:00	0.6667
12560	455976	2011-04-20 19:05:00	0.7500
12560	115223	2011-04-20 19:05:00	0.0000
12560	117601	2011-04-20 19:05:00	0.3333
12560	120044	2011-04-20 12:40:00	0.2500
12560	408234	2011-04-20 12:40:00	0.0000
12560	276346	2011-04-20 12:40:00	0.2500
12560	425509	2011-04-20 12:40:00	0.2500
12560	453269	2011-04-20 12:40:00	0.2500
12560	457706	2011-04-20 12:40:00	0.2500
12560	425509	2011-04-19 19:10:00	0.2500
12560	408234	2011-04-19 19:10:00	0.0000
12560	276346	2011-04-19 19:10:00	0.2500
12560	453269	2011-04-19 19:10:00	0.2500
12560	457706	2011-04-19 19:10:00	0.2500
12560	488671	2011-04-19 19:10:00	0.0000
12560	489242	2011-04-19 19:10:00	0.6667
12560	455976	2011-04-19 19:05:00	0.7500
12560	446308	2011-04-19 19:05:00	0.6667
12560	448602	2011-04-19 19:05:00	0.0000
12560	406878	2011-04-19 19:05:00	0.2500
12560	117601	2011-04-19 19:05:00	0.3333
12560	115223	2011-04-19 19:05:00	0.0000
12560	429712	2011-04-19 19:05:00	0.3333
12560	430945	2011-04-19 19:05:00	0.0000
12560	120044	2011-04-18 19:10:00	0.2500
12560	408234	2011-04-18 19:10:00	0.0000
12560	400121	2011-04-18 19:10:00	0.0000
12560	425509	2011-04-18 19:10:00	0.2500
12560	276346	2011-04-18 19:10:00	0.2500
12560	488671	2011-04-18 19:10:00	0.0000
12560	453269	2011-04-18 19:10:00	0.2500
12560	457706	2011-04-18 19:10:00	0.2500
12560	446308	2011-04-18 19:05:00	0.6667
12560	448602	2011-04-18 19:05:00	0.0000
12560	455976	2011-04-18 19:05:00	0.7500
12560	406878	2011-04-18 19:05:00	0.2500
12560	115223	2011-04-18 19:05:00	0.0000
12560	117601	2011-04-18 19:05:00	0.3333
12560	430945	2011-04-18 19:05:00	0.0000
12560	425509	2011-04-17 13:05:00	0.2500
12560	408234	2011-04-17 13:05:00	0.0000
12560	406878	2011-04-17 13:05:00	0.2500
12560	429712	2011-04-17 13:05:00	0.3333
12560	446308	2011-04-17 13:05:00	0.6667
12560	448602	2011-04-17 13:05:00	0.0000
12560	455976	2011-04-17 13:05:00	0.7500
12560	453269	2011-04-17 13:05:00	0.2500
12560	457706	2011-04-17 13:05:00	0.2500
12560	489242	2011-04-17 13:05:00	0.6667
12560	488671	2011-04-17 13:05:00	0.0000
12560	115223	2011-04-17 13:05:00	0.0000
12560	117601	2011-04-17 13:05:00	0.3333
12560	120044	2011-04-16 18:05:00	0.2500
12560	425509	2011-04-16 18:05:00	0.2500
12560	276346	2011-04-16 18:05:00	0.2500
12560	400121	2011-04-16 18:05:00	0.0000
12560	408234	2011-04-16 18:05:00	0.0000
12560	457706	2011-04-16 18:05:00	0.2500
12560	453269	2011-04-16 18:05:00	0.2500
12560	406878	2011-04-16 13:05:00	0.2500
12560	430945	2011-04-16 13:05:00	0.0000
12560	455976	2011-04-16 13:05:00	0.7500
12560	448602	2011-04-16 13:05:00	0.0000
12560	117601	2011-04-16 13:05:00	0.3333
12560	115223	2011-04-16 13:05:00	0.0000
12560	115223	2011-04-15 19:05:00	0.0000
12560	117601	2011-04-15 19:05:00	0.3333
12560	430945	2011-04-15 19:05:00	0.0000
12560	425509	2011-04-15 19:05:00	0.2500
12560	400121	2011-04-15 19:05:00	0.0000
12560	408234	2011-04-15 19:05:00	0.0000
12560	276346	2011-04-15 19:05:00	0.2500
12560	406878	2011-04-15 19:05:00	0.2500
12560	488671	2011-04-15 19:05:00	0.0000
12560	489242	2011-04-15 19:05:00	0.6667
12560	453269	2011-04-15 19:05:00	0.2500
12560	455976	2011-04-15 19:05:00	0.7500
12560	448602	2011-04-15 19:05:00	0.0000
12560	446308	2011-04-15 19:05:00	0.6667
12560	117601	2011-04-14 19:05:00	0.3333
12560	115223	2011-04-14 19:05:00	0.0000
12560	430945	2011-04-14 19:05:00	0.0000
12560	408234	2011-04-14 19:05:00	0.0000
12560	425509	2011-04-14 19:05:00	0.2500
12560	400121	2011-04-14 19:05:00	0.0000
12560	276346	2011-04-14 19:05:00	0.2500
12560	406878	2011-04-14 19:05:00	0.2500
12560	448602	2011-04-14 19:05:00	0.0000
12560	446308	2011-04-14 19:05:00	0.6667
12560	457706	2011-04-14 19:05:00	0.2500
12560	453269	2011-04-14 19:05:00	0.2500
12560	455976	2011-04-14 19:05:00	0.7500
12560	117601	2011-04-13 19:05:00	0.3333
12560	115223	2011-04-13 19:05:00	0.0000
12560	430945	2011-04-13 19:05:00	0.0000
12560	406878	2011-04-13 19:05:00	0.2500
12560	446308	2011-04-13 19:05:00	0.6667
12560	448602	2011-04-13 19:05:00	0.0000
12560	455976	2011-04-13 19:05:00	0.7500
12560	400121	2011-04-13 13:05:00	0.0000
12560	276346	2011-04-13 13:05:00	0.2500
12560	408234	2011-04-13 13:05:00	0.0000
12560	425509	2011-04-13 13:05:00	0.2500
12560	453269	2011-04-13 13:05:00	0.2500
12560	457706	2011-04-13 13:05:00	0.2500
12560	488671	2011-04-13 13:05:00	0.0000
12560	489242	2011-04-13 13:05:00	0.6667
12560	276346	2011-04-12 13:05:00	0.2500
12560	400121	2011-04-12 13:05:00	0.0000
12560	425509	2011-04-12 13:05:00	0.2500
12560	408234	2011-04-12 13:05:00	0.0000
12560	453269	2011-04-12 13:05:00	0.2500
12560	457706	2011-04-12 13:05:00	0.2500
12560	488671	2011-04-12 13:05:00	0.0000
12560	276346	2011-04-11 13:05:00	0.2500
12560	425509	2011-04-11 13:05:00	0.2500
12560	408234	2011-04-11 13:05:00	0.0000
12560	400121	2011-04-11 13:05:00	0.0000
12560	457706	2011-04-11 13:05:00	0.2500
12560	488671	2011-04-11 13:05:00	0.0000
12560	489242	2011-04-11 13:05:00	0.6667
12560	453269	2011-04-11 13:05:00	0.2500
12560	120044	2011-04-11 13:05:00	0.2500
12560	455976	2011-04-10 13:35:00	0.7500
12560	446308	2011-04-10 13:35:00	0.6667
12560	448602	2011-04-10 13:35:00	0.0000
12560	430945	2011-04-10 13:35:00	0.0000
12560	429712	2011-04-10 13:35:00	0.3333
12560	117601	2011-04-10 13:35:00	0.3333
12560	115223	2011-04-10 13:35:00	0.0000
12560	406878	2011-04-10 13:35:00	0.2500
12560	276346	2011-04-10 13:05:00	0.2500
12560	408234	2011-04-10 13:05:00	0.0000
12560	400121	2011-04-10 13:05:00	0.0000
12560	425509	2011-04-10 13:05:00	0.2500
12560	453269	2011-04-10 13:05:00	0.2500
12560	488671	2011-04-10 13:05:00	0.0000
12560	489242	2011-04-10 13:05:00	0.6667
12560	457706	2011-04-10 13:05:00	0.2500
12560	406878	2011-04-09 16:35:00	0.2500
12560	430945	2011-04-09 16:35:00	0.0000
12560	448602	2011-04-09 16:35:00	0.0000
12560	446308	2011-04-09 16:35:00	0.6667
12560	455976	2011-04-09 16:35:00	0.7500
12560	115223	2011-04-09 16:35:00	0.0000
12560	117601	2011-04-09 16:35:00	0.3333
12560	120044	2011-04-09 16:10:00	0.2500
12560	276346	2011-04-09 16:10:00	0.2500
12560	408234	2011-04-09 16:10:00	0.0000
12560	400121	2011-04-09 16:10:00	0.0000
12560	425509	2011-04-09 16:10:00	0.2500
12560	453269	2011-04-09 16:10:00	0.2500
12560	489242	2011-04-09 16:10:00	0.6667
12560	457706	2011-04-09 16:10:00	0.2500
12560	117601	2011-04-09 03:33:00	0.3333
12560	115223	2011-04-09 03:33:00	0.0000
12560	429712	2011-04-09 03:33:00	0.3333
12560	430945	2011-04-09 03:33:00	0.0000
12560	429666	2011-04-09 03:33:00	0.3333
12560	406878	2011-04-09 03:33:00	0.2500
12560	455976	2011-04-09 03:33:00	0.7500
12560	448602	2011-04-09 03:33:00	0.0000
12560	425509	2011-04-08 15:05:00	0.2500
12560	408234	2011-04-08 15:05:00	0.0000
12560	276346	2011-04-08 15:05:00	0.2500
12560	400121	2011-04-08 15:05:00	0.0000
12560	457706	2011-04-08 15:05:00	0.2500
12560	488671	2011-04-08 15:05:00	0.0000
12560	489242	2011-04-08 15:05:00	0.6667
12560	453269	2011-04-08 15:05:00	0.2500
12560	120044	2011-04-08 15:05:00	0.2500
12560	117601	2011-04-07 19:05:00	0.3333
12560	115223	2011-04-07 19:05:00	0.0000
